text,label 
"From the drip drip drip of the teardrops To the chink chink chink of the cash To the end end end of the friendships To the wack wack wack of the bash Corruption corruption corruption Rules my soul Corruption corruption corruption Rules my soul From the tick tick tick of your time's up To the yes yes yes of 'I'll sell' From the fact fact fact of the soulless To the pact pact pact with hell Corruption corruption corruption Rules my soul Corruption corruption corruption Chills my bones Corruption corruption corruption Rules my soul Corruption corruption corruption Chills my bones From the scream scream scream of the babies To the retch retch retch of the youth From the lie lie lie of the righteous To the lost lost lost way I feel Corruption corruption corruption Rules my bones Corruption corruption corruption Chills my bones Corruption corruption corruption Rules my soul Corruption corruption corruption Rules my soul Corruption Corruption Order in the court Decision to abort The monkey wants to speak So speak, monkey speak Speak monkey, speak Speak monkey, speak Speak monkey, speak Everything leads to corruption Everything leads to corruption Corruption",Iggy Pop
"Rapper standing on the corner Wrappers flying in the wind Waitress up from Alabama Can't believe the cold she's in And me, I'm sitting in my castle On the verge of a divorce And if I haven't got a hassle I'll create my own, of course Still I gotta live with my feelings But I know about science too And fame and death and money And what they do to you And I am gonna need a miracle I am gonna need a miracle I am gonna need a miracle Tonight on Avenue B I bought about a hundred candles I'm burnin' em both night and day I'm sleepin' when I should be eatin' Cryin' when I should be gay My girlfriend's warm and loves me She's knockin' but she can't get in I'm a product of the paranoia Of the age I'm in And I am gonna need a miracle I'm really gonna need a miracle I'm really gonna need a miracle Tonight on Avenue B I see the students out my window They're walking in their student clothes Eatin' books and information To make their understanding grow But this much I understand It's hard to be an empty man But since I gave `em every part of me I ain't free And I am gonna need a miracle I am gonna need a miracle I am gonna need a miracle Tonight on Avenue B I am gonna need a miracle I am gonna need a miracle I am gonna need a miracle Tonight on Avenue B",Iggy Pop
Watching the cat sleep on my pillows Afraid to get close to anyone and afraid not to The need of all creatures to be warmed and touched The girls who want dads I think the writing is eating up myself Preventing any togetherness with anyone Hurting and recycling people over and over again How much longer? How many more? I held her in my arms and I didn't want to realize She was putting her life in my hands,Iggy Pop
"A bowling wind is whistling in the night My dog is growling in the dark Something's pulling me outside To ride around in circles I know that you have got the time Coz anything I want, you do You'll take a ride through the strangers Who don't understand how to feel In the deathcar, we're alive In the deathcar, we're alive I'll let some air come in the window Kind of wakes me up a little I don't turn on the radio Coz they play shit, like... You know When your hand was down on my dick It felt quite amazing And now that, that is all over All we've got is the silence In the deathcar, we're alive In the deathcar, we're alive So come on mandolins, play When I touched you I felt that you still had your baby fat And a little taste of baby's breath Makes me forget about death At your age you're still joking It ain't time yet for the choking So now we can own the movie and see each other truly In the deathcar, we're alive In the deathcar, we're alive I want to ear some mandolins",Iggy Pop
"Hey lucky people, North and South This is your leader, I'm called ""the mouth"" We're gonna play a game that's funny Get the, get the, get the money Money, money, money, money, money Money, money Walking on the beach, all disenchanted Blackness in my heart Anything they want now, they can't stop me,energy goes dead. Riviera buildings, high, depressing Look like cookie boxes In my heart a hurricane is blowing In my head a clock ticks. Tic-tack Get the money, Mr. Potato Get the money, pay the Eskimo Money, money, money, money, money ABC Schoolboys, schoolgirls, don't make funny Take a deep breath, get the money Money, money, money, money, money A lot of neighborhood, concrete and windows Up here on the mountain I wonder if somebody sees me walking I could hide in that fountain. Pretty little girl, I like to know her, coming this way Back in school, I can't believe that I could not obey Get the money, Mr. Potato Get the money, pay the Eskimo Money, money, money, money, money Crawl on your belly, bust your skull There's the money, real as hell William Tell Money, money, money, money, money Money, money I met an actor, river speed boat He made crabby movies Robin Maxwell had a yacht But it didn't die so groovy Me, I confess, I like to swim and watch the telly,my news I've been hanging 'round the beach But the money pays my kwanos Get the money, Mr. Potato Get the money, pay the Eskimo Money, money, money, money, money, It's kind of like a fortress, it's kind of like a tomb Sitting with your money in a near dark room Feels like a discharge, feels like a death Feels like a taste of dying breath Feels like a toad, feels like a frog Feels like a serpent, all night long",Iggy Pop
"I'll be seeing you in all the old familiar places That this heart of mine embraces all day through In that small cafe, the park across the way The children's carousel, The chestnut trees, the wishing well I'll be seeing you in every lovely summer's day In everything that's light and gay I'll always think of you that way I'll find you in the morning' sun And when the night is new I'll be looking at the moon But I'll be seeing you I'll find you in the morning sun And when the night is new I'll be looking at the moon But I'll be seeing you",Iggy Pop
"Here comes success (here comes success) Over my hill (over my hill) Here comes success (here comes success) Here comes my car (here comes my car) Here comes my Chinese rug (here comes my Chinese rug) Here comes success (here comes success) yee-ha In the last ditch (in the last ditch) I'll think of you (I'll think of you) In the last ditch (in the last ditch) I will be true (I will be true) Sweetheart, I'm telling you (sweetheart, I'm telling you) Here comes the zoo (here comes the zoo) Here comes success (here comes success) Oh, hoo-ray success (hurray success) (Here comes success, hurray success) Oh, oh success (oh, oh success) I can't help myself ( I can't help myself) I just-just got-to-got-to-got-to (I just-just got-to-got-to-got-to) Can't stand it (got-to, got-to, got-to) Here comes my face (here comes my face) It's plain desire (it's plain desire) Here comes my face (here comes my face) Out of the crowd (out of the crowd) Sweetheart, I'm telling you (sweetheart, I'm telling you) Here comes the zoo (here comes the zoo) In the last ditch (in the last ditch) Here comes success (here comes success) Here comes success (here comes success) I'm gonna do the twist (I'm gonna do the twist) And, oh baby, I'm wiggged (oh baby, I'm wigged) I'm crazy, I'm gonna, I'm gonna go crazy Alright, baby, let's blast off (oh, baby let's blast off) Blast off on success (blast off on success) Oh, you slay me (oh, you slay me, baby) ooh (Oh, you slay me, baby) I'm gonna do the twist (I'm gonna do the twist) I'm gonna hop like a frog (I'm gonna hop like a frog) I'm gonna go out on the street and do anything I want (I'm gonna go out on the street and do anything) Oh, shit (oh, shit)",Iggy Pop
Find a beautiful old street Not rushing through this time In a bar where a fat lady reigns supreme Come in and drink with a false name In circus clothes forget their pain They are the zombie bodies Caught in the glow of the TV screen Just forget it? Forget it all The TV screen TV screen makes you feel small No life at all Now that you have turned it off It's harder than you thought No one wants to give a damn Or even hear a thought They rush from one fad to the next You talk and it has no effect You are the target for stars And the planets on the TV screen Just forget it? Forget it all The TV screen TV screen makes you feel small No life at all Find a beautiful old street Not rushing through this time In a bar where a fat lady reigns supreme Come in and drink with a false name In circus clothes forget their pain They are the zombie bodies Caught in the glow of the TV screen Just forget it? Forget it all The TV screen TV screen makes you feel small No life at all Now that you have turned it off It's harder than you thought No one wants to give a damn Or even hear a thought They rush from one fad to the next You talk and it has no effect You are the target for stars And the planets on the TV screen Just forget it? Forget it all The TV screen TV screen makes you feel small No life at all,Iggy Pop
Nightclubbing we're nightclubbing We're what's happening Nightclubbing we're nightclubbing We're an ice machine We see people brand new people They're something to see When we're nightclubbing Bright-white clubbing Oh isn't it wild? Nightclubbing we're nightclubbing We're walking through town Nightclubbing we're nightclubbing We walk like a ghost We learn dances brand new dances Like the nuclear bomb When we're nightclubbing Bright white clubbing Oh isn't it wild...,Iggy Pop
"Here comes Johnny Yen again With the liquor and drugs And the flesh machine He's gonna do another striptease Hey man where'd you get That lotion? I been hurting Since I bought the gimmick About something called love Yeah something called love That's like hypnotizing chickens Well I am just a modern guy Of course I've had it in the ear before 'Cause of a lust for life 'Cause of a lust for life I'm worth a million in prizes With my torture film Drive a G.T.O. Wear a uniform All on a government loan I'm worth a million in prizes Yeah I'm through with sleeping on the Sidewalk - no more beating my brains With the liquor and drugs With the liquor and drugs Well I am just a modern guy Of course I've had it in the ear before 'Cause of a lust for life 'Cause of a lust for life I got a lust for life Got a lust for life Oh a lust for life Oh a lust for life A lust for life I got a lust for life I got a lust for life Well I am just a modern guy Of course I've had it in the ear before 'Cause of a lust for life 'Cause of a lust for life 'Cause of a lust for life Here comes Johnny Yen again With the liquor and drugs And the flesh machine He's gonna do another striptease Hey man where'd you get That lotion? Your skin starts Itching once you buy the gimmick About something called love Oh love love love That's like hypnotizing chickens Well I am just a modern guy Of course I've had it in the ear before 'Cause of a lust for life 'Cause of a lust for life Got a lust for life Yeah a lust for life I got a lust for life Oh a lust for life I got a lust for life Yeah a lust for life I got a lust for life A lust for life Lust for life, lust for life",Iggy Pop
"We have all, the time in the world Time enough for life To unfold All the prescious things Love has in store We have all the love in the world If that's all we have You will find We need nothing more Every step of the way Will find us With the cares of the world Far behind us We have all the time in the world Just for love Nothing more Nothing less Only love Every step of the way Will find us With the cares of the world Far behind us Yes We have all the time in the world Just for love Nothing more Nothing less Only love Only love",Iggy Pop
"Penetrate, penetrate me I'm so fine, so fine, so fine I get excited, I get excited I'm alone, I'm so fine, pull a line Every night outta town, every night outta town I go now, go now, I pulsate I'll be all fine man, I'll be all fine man I'll take away, I'll take away, be alright Penetration Come and take me, come and take me I'm alive, I'm alive, I'm alive I'll stick it out, babe, I'll stick it out I'll be all fine, every time, penetrate Penetration Penetration Penetration Penetration",Iggy Pop
Well it's 1969 OK All across the USA It's another year for me and you Another year with nothing to do Last year I was 21 I didn't have a lot of fun And now I'm gonna be 22 I say oh my and a boo-hoo It's 1969 OK all across the USA It's another year for me and you Another year with nothing to do Another year with nothing to do It's 1969 1969 1969 1969 1969 baby And it's 1969 baby Baby Baby,Iggy Pop
"Can I come over tonight? Can I come over tonight? What do you think I want to do? That's right! Can I come over tonight? I say, we will have a real cool time tonight I say, we will have a real cool time tonight I say, we will have a real cool time tonight I say, we will have a real cool time tonight I said, we will have a real cool time tonight I said, we will have a real cool time We will have a real cool time A real, cool, time, tonight...",Iggy Pop
"Here comes Johnny Yen again With the liquor and drugs And the flesh machine He's gonna do another striptease Hey man where'd you get That lotion, I been hurting Since I bought the gimmick About something called love Yeah something called love That's like hypnotizing chickens Well I am just a modern guy Of course I've had it in the ear before 'Cause of a lust for life 'Cause of a lust for life I'm worth a million in prizes With my torture film Drive a G.T.O. Wear a uniform All on a government loan I'm worth a million in prizes Yeah I'm through with sleeping on the Sidewalk, no more beating my brains With the liquor and drugs With the liquor and drugs Well I am just a modern guy Of course I've had it in the ear before 'Cause of a lust for life 'Cause of a lust for life I got a lust for life Got a lust for life Oh a lust for life Oh a lust for life A lust for life I got a lust for life I got a lust for life Well I am just a modern guy Of course I've had it in the ear before 'Cause of a lust for life 'Cause of a lust for life 'Cause of a lust for life Here comes Johnny Yen again With the liquor and drugs And the flesh machine He's gonna do another striptease Hey man where'd you get That lotion? Your skin starts Itching once you buy the gimmick About something called love Oh love love love That's like hypnotizing chickens Well I am just a modern guy Of course I've had it in the ear before 'Cause of a lust for life 'Cause of a lust for life Got a lust for life Yeah a lust for life I got a lust for life Oh a lust for life I got a lust for life Yeah a lust for life I got a lust for life A lust for life Lust for life, lust for life",Iggy Pop
So messed up I want you here And in my room I want you here And now we're gonna be face to face And I'll lay right down in my favorite place Yeah you know what that is Now I want to be your dog Now I want to be your dog Now I want to be your dog (C'mon) (I want to be your dog you know it) Ooh give it to me Now I'm ready to close my eyes Yes now I'm ready to close my mind Now I'm ready to feel your hands Lose my heart on the burning sand Now I want to be your dog Now I want to be your dog Now I want to be your dog (C'mon) (I want to be your dog you know it) Do it Yeah that's right So messed up I want you here And in my room I want you here And now we're gonna be face to face And I'll lay right down in my favorite place Yeah you know what that is Now I want to be your dog Now I want to be your dog Now I want to be your dog (C'mon) (I want to be your dog you know it) Well come on,Iggy Pop
I can't wait forever Even though you want me to I can't wait forever to know if you'll be true Time won't let me Time won't let me Time won't let me wait too long I can't wait forever Even though you want me to Can't you see I've waited too long to love you To hold you in my arms Time won't let me Time won't let me Time won't let me wait too long Time won't let me Time won't let me Time won't let me,Iggy Pop
"What must I do to take a holiday Show me a bill that they can make me pay Tell me a story And maybe I'll believe it Me I'm just a lucky guy Young and free Too hard to cry Lorna from my school she's 21 She's good looking and a married girl so Tell me a story Tell me stories And man I ain't complaining Me I'm just a lucky guy Young and hard Too tough to cry Standing in a show The lights ain't low They're shining down on me And I like, I like it Just like I like I like it I'm taking like I find it What did they do to chill the joy away What did they do to say you had to pay And pay And pay Tell me stories You know I never can believe them Never ever Me I'm just a lucky guy I'm young and free Too dumb to cry What must I do to take a holiday Show me a bill that they can make me pay Tell me a story And maybe I'll believe it Me I'm just a lucky guy I'm Young and free Too hard to cry",Iggy Pop
I've been working a long long time Now I'm caught in a wicked bind You offered love but I threw that out I couldn't hear you I was too busy shouting Like a laughing hyena run out of breath I shot my rocks off 'til there's nothing left It's an old old story I suppose A heavy price for a heavy pose Take care of me Take care of me Somebody should I'm pretty good International garbage man I've decided that's what I am I need somebody to pull me out I'm sinking like trazy in my sauerkraut Take care of me Take care of me I've done my best Now you do the rest little boy take out your toys Lay them on the table Benwa balls and bugs that crawl I can't enjoy them without love Still I've been known to run around Take care of me But beware of me Sometimes I'm a snake Just aher the take Take care of me Take care of me I've done my best Take care of me Now you do the rest Take care of me I'll never forget Take care of me,Iggy Pop
Do you remember when we met That's the day I knew you were my pet I wanna tell you How much I love you Come with me My love To the sea The sea of love I wanna tell you Just how much I love you Come with me To the sea Of love Do you remember when we met Oh that's the day I knew you were my pet I wanna tell you Oh how much I love you Come with me To the sea Of love Come with me My love To the sea The sea of love I wanna tell you Just how much I love you I wanna tell you Oh how much I love you,Iggy Pop
"When I'm asleep, you touch my feet You let me know that I am no creep Because I love you, you are for real I'm gonna stay here, pumping for Jill In the gas station where I work Everyone treats me just like a jerk Nobody offers me a tip I'm gonna stay here, pumping Jill's hips I met you out at the Mardi Gras On a French Quarter sidewalk When you kissed me, it was strong I wonder if you'll hear this song",Iggy Pop
Sooner or later baby I'm gonna squeeze you just like a tomato Sooner or later baby I'll probably peel you like some old potato Just give me some pleasure It's my life Sooner or later baby I'm gonna bleed you Sooner or later baby You're gonna feel something for me Just give me some pleasure It's my life I gotta do that I gotta do that Just give me some pleasure It's my life Just give me pleasure I got no wife Just give me pleasure I got no wife It's my pleasure I got no wife It's my pleasure That's what I'm living for I gotta do that I gotta do that Pleasure Pleasure Give me some pleasure please Pleasure Give me some pleasure please I'm gonna squeeze you like tomato I'm gonna peel you like a what? Like a potato It's my life It's just my life It's just my life,Iggy Pop
Say Ta Eisenhower saw the thing He said this is sickening I swear I saw the very thing I saw it in America Let's play safe I never knew how How to play safe You told me how how to play safe A thousand times I don't believe in fairies any more Today I saw a very very thing But that's another song You're too simple minded Let's play it safe What do we have in common? Play it safe What do we have in common? Play it safe I want to be a criminal Play it safe,Iggy Pop
My mommy told me If I were goody That she would buy me A rubber dolly I got some energy to burn It makes me jumpy and nervous But I'm too damn old to join the military service Hup two three four I got to hit my baby on a Saturday night You know the devil made me do it I know it wasn't right Like a loco mosquito 'Round and 'round and 'round I go And when I'm hungry Down I go Please Mr. Custer I don't want to go And spend my night in a bar with some stupid dodo I'm sick of hanging 'round with old transvestites They stare at my rubbers It makes me uptight And here I go In love again Here I go-oh wo wo Like a loco mosquito I got some energy to burn But you always want to tap it You're busy sucking on my gas tank Before I can tap it Like a loco mosquito 'Round and 'round and 'round I go And when I'm hungry Down I go Loco Mosquito,Iggy Pop
We're seeking employment We're ready and strong Knockin' 'em down in the city We're knockin' 'em down We don't care where they fall Knockin' 'em down in the city And we don't tare what your name is We're only here to knock 'em down We're coming to your house to state our appeal Knockin' 'em down in the city It doesn't take long 'cause the message is clear Knockin' 'em down in the city You can change situations Go ahead and knock 'em down The world has its problems but I can't see how Knockin' 'em down in the city I want expression and I get it now Knockin' 'em down in the city And I don't care what your name is I'm only here to knock 'em down Are you ready Are you ready to knock 'em down,Iggy Pop
"I'm bored. I'm the chairman of the board. I'm a Lincoln monologue, I'm livin' like a God, I'm bored. I bore myself to sleep at night, I bore myself in broad daylight, 'cause I'm bored. Just another slimy bore. I'm free to bore my well-bought friends, And spend my cash until the end, 'cause I'm bored! I'm bored! I'm the chairman of the board. I'm sick. I'm sick of all my kicks. I'm sick of all the stiffs, I'm sick of all the dips, I'm bored. I bore myself to sleep at night, I bore myself in broad daylight, 'cause I'm bored! I'm bored! Just another dirty bore! Alright now, face, come out and bore me! I am sick! I am sick of all my kicks! I'm sick of all the stiffs, I'm sick of all the dips, I'm sick! I'm sick when I go to sleep at night, I'm still sick in the broad daylight, 'Cause I'm bored! I'm bored! I'm the chairman of the board!",Iggy Pop
"You are a moron I'm glad to be here Seeing the sight of you Smelling the smell of you You most deplorable glaring example Of a degenerate narcotic influence My seething hate is driving me nuts What can I do to obliterate you I snub you I really hope you're one of a kind You don't care who you brutalize You are a bully plain and simple You are a beast you are a pig You've been a pig for long enough now I'm making my move I'm making an end to you I snub you And when I snub I really snub I snub you finally, forever Is she really going out with him? Now is the time I'm playing my ate I'll give you a mouthful you can't swallow Unquestionably I've been lacking in taste You're being cheerful but not for long Your Mum and Dad they sure made a mess You're going to look like watercress When I snub you He snubs you We snub you Dogs snub you I snub you",Iggy Pop
"I walk around I flop uround I need something that will be found More venom, more dynamite, more disaster I need more than I ever did before But everything is going up in price My life is going all right up 'til now Even so there's something missing More truth More intelligence Ha ha More future More laugh More culture Don't forget adrenaline More freedom I need more than an ordinary grind And the more I think the more I need More tars I'll take more money More champagne I can't forget my brain More floors More doors More mustard Pickle and relish I need more than an ordinary grind Everybody ought to love his job And live his life and keep his pride Imperturbably happy with the one you love With an exciting future On the fat of the land I need more than an ordinary grind And the more I think the more I need My life is going all right up 'til now Even so it's not enough for me and I need more I need more I need more Oo oo oo oo Oo oo oo oo Than I ever did before I need to lead a dissipate existence And play scratchy records And enjoy my decline With more divorce records, more distance, more future, more culture More",Iggy Pop
"Bright lights, Houston is hot tonight Arabian sheiks and money, up in the sky Now I don't mind, a bloodbath, when I've got oil, on my breath [unknown] eye to eye, Houston is hot tonight My brain is tired of the wind Chicago winters, just do me in They've got a moon man, on the telephone Project, hey Houston control [unknown] eye to eye, Houston It's like, what's happening? Houston is hot tonight Houston is hot tonight Houston is hot tonight Houston is hot tonight Houston is hot tonight Houston is hot tonight Houston is hot tonight",Iggy Pop
"I'm her only man And she's my only romance I'm her only man And she's my only romance Singing oh, oh, oh I'm a happy man Singing oh, oh, oh I can make her scream 'Cause she's my only machine I'm her confidant And she's my only cream Singing oh, oh, oh I'm a happy man oh, oh, oh I am happy man A happy man A happy man A happy man Yes I am I'm her only love And she fits me like a glove I'm her only blood We do it down in the mud Because we are lovers And she's my girl I'm singing oh, oh I'm in a happy world",Iggy Pop
"I love girls There all over this world Hah! Like to look at ya Well I'm gonna tell you about girls. They're all over this world Some have beautiful shapes I want to live to be ninety-eight Yeah, somebody to talk to And I like to look at you Yeah, somebody to talk to And I love to look at you 'Cause you're a real fine girl Last week in Paree I was hanging down with Suzee That crazy French magazine She turned me backwards to a new scene 'Cause she was somebody to talk to And to tell my troubles to She was somebody that's so fine Worth my looking in to She's a beautiful girl, girl, girl Summertime Oh, and the living is easy The girls are jumping And the cotton is high Your daddy is rich And your mama's good looking So hush little baby And don't you cry 'Cause you're a real fine girl",Iggy Pop
"Well this ain't the right thing to do, so let's go Young girls they know what they're after Young girls don't kiss me goodbye Rockets shooting up into space Buildings they rise to the skies Bang bang I got mine Bang bang reach for the sky I keep a good friend on video tape He'll drive his sports car until it's too late But we'll have a hot time on the town tonigh Cause love is my bet and it's the best yet Bang Bang I got mine Bang Bang sun don't shine Bang Bang you all angels Bang Bang now you all ought to be in pictures Oh girl Oh girl my problems can't follow me Phone calls I take my machine I wander lonely to the sea Lonely ha Ha ha what does it mean Bang Bang I got mine Bang Bang and you are next in line Bang bang reach for the sky Bang Bang sun don't shine Rise buildings Rise to the sky Young girls they know what they're after I said, young girls don't kiss me goodbye",Iggy Pop
"Still when I was crying You were on my side Angel, you can come and see me here tonight Angel, of course you're always more than welcome here Still I'm needing somebody elseÃ¢?Â¦ again. Writings up my place There is nothing much I want to do about it The way I fall without you The way I'm dull without you I split my score, offer you love. Still when I was crying You were on my side Angel, I never thought that I'd be free or clear Angel, except for you, I doubt that I'd be here Still I'm needing somebody else, again. Still I'm needing somebody else, again.",Iggy Pop
"No fun, my babe No fun No fun, my babe No fun No fun to hang around Feelin' that same old way No fun to hang around Freaked out For another day No fun, my babe No fun No fun, my babe No fun No fun to be alone Walking by myself No fun to be alone In love With nobody else Well, maybe go out, maybe stay home Maybe call Mom on the telephone Well c'mon, well c'mon Well c'mon, well c'mon Well c'mon, well c'mon Well c'mon, well c'mon No fun to be alone No fun to be alone Hang on Don't you lemme go No fun to alone I said to be alone I said to be alone No fun Well I say, I say c'mon Ron, I say I say, c'mon, Ron I say c'mon, Ron, and lemme I say c'mon, Ron, and lemme hear you tell 'em Lemme hear you tell 'em how I Tell 'em how I, tell 'em how I Tell 'em how I, tell 'em how I Tell 'em how I feel I say c'mon and tell 'em, tell 'em how I feel Yeah, yeah, yeah Well c'mon Well c'mon Well c'mon Well c'mon Well c'mon Well c'mon A-don't you, don't you, don't you A-don't you, a-don't you, a-don't you, aah Well c'mon, yeah Yeah, man I say, I say, I say-say, c'mon Lemme say it, c'mon Lemme say it, c'mon Aah, hoo, hoo!",Iggy Pop
"Nightclubbing, we're nightclubbing We're what's happening Nightclubbing, we're nightclubbing We're an ice machine We see people, brand-new people They're something to see Nightclubbing, we're nightclubbing Oh, isn't it wild? Nightclubbing, we're nightclubbing We're walking through town Nightclubbing, we're nightclubbing We walk like a ghost We learn dances, brand-new dances Like the nuclear bomb When we're nightclubbing, bright-white clubbing Oh, isn't it wild?",Iggy Pop
"Well, I live here in kill city, where the debris meets the sea I live here in kill city, where the debris meets the sea It's a playground to the rich but it's a loaded gun to me Well, I'm sick of keeping quiet and I am the wild boy I'm sick of keeping quiet and I am the wild boy But if I have to die here, first I'm gonna make some noise Give it up, turn the boy loose Give it up, turn the boy loose Give it up, turn the boy loose Turn that boy loose Yeah, the scene is fascination, man and everything's for free The scene is fascination, man and everything's for free Until you wind up in some bathroom, overdosed and on your knees Give it up, turn the boy loose Give it up, turn the boy loose Give it up, turn the boy loose Give it up, turn the boy loose Give it up, turn the boy loose Give it up, turn the boy loose Give it up, turn the boy loose Give it up",Iggy Pop
"Goodbye, Betsy, I'm goin' away I'm sick of you and there ain't no way Don't want to know, don't want to see Don't you ever bother me Sick of hanging around your pad Sick of your Mom and sick of your Dad Yes and Betsy, it's sad but true Now I'm even sick of you No way, no way, no way No way, no way, no way No way for our love No way for our love 'Cause I'm sick of you Good bye, Betsy, I'm going away I'm sick of you and I don't wanna stay Don't want to know, don't want to see Don't you ever bother me Sick of hanging in around your pad Sick of your mom and sick of your dad Yes and Betsy it's sad but true Now I'm even sick of you No way, no way, no way No way, no way, no way No way for our love No way for our love Every evening and every day Seem to always turn out this way To get an end, I better find new love Then you'll pay, then you'll pay, ain't no way 'Cause I'm sick of you Goodbye, Betsy, I'm going away I'm sick of you and I don't wanna stay Don't want to know, don't want to see Don't you ever bother me",Iggy Pop
"I work so hard, man, so don't trip me up Shakin' a leg like the tail o' the pup I'm payin' dues till I register heat Sure hope I don't end up on the street Home, boy Home, boy Everybody needs a home Home, boy Home, boy Everybody needs a home So many people rise and fall Who's lookin' after you at all? Nobody knows anybody at all Strangers in paradise down at the mall Home, boy Home, boy Everybody needs a home Home, boy Home, boy Everybody needs a home Home, home Everybody really needs a home Home, home Everybody needs a home The life we live is tricky tricky I love my home, and my family Who's gonna love you when the mountain gets steep? We're gonna make it in a Jeep Home, boy Home, boy Everybody needs a home Home, boy Home, boy You better think about your home You better love it, don't shove it Every motherfucker really needs a home Home, home, oh I need my home When I get home, I feel so good 'Cause the door is locked and it ain't just wood No way this home can get in my way We all gotta get it, all gotta get it one day I'm sitting home, I'm feeling good, I got everything like I should I'm safe, I'm all right, I got my home and I feel all right I feel all right, I feel all right I got my home and I, I feel, feel allright I feel all right, I feel, feel Yeah, I feel all right I really, I got it, yeah, I got my home I ain't on the street, I don't have to be a bum Nobody can get at me, they can't fuck with me They can't fuck with me because I got my home I got a home I-I-I-I, I, everybody needs a home",Iggy Pop
"(Fun) hey baby, we like your lips (Fun) hey baby we like your pants All aboard for funtime (Fun) hey, I feel lucky tonight (Fun) I'm gonna get stoned and run around All aboard for funtime (Fun) last night I was down in the lab (Fun) talkin' to Dracula and his crew All aboard for funtime (Fun) I don't need no heavy trips (Fun) I just do what I want to do All aboard for funtime (We like fun) (We like fun) (We like fun) (Fun) baby, baby, we like your lips (Fun) baby, baby, we like your pants All aboard for funtime (Fun) everybody, we want in (Fun) we want some, we want some All aboard for funtime (Fun) baby, baby, we like your lips (Fun) baby, baby, we like your pants All aboard for funtime",Iggy Pop
"I couldn't escape this feeling With my China Girl I'm just a wreck without My little China Girl I'd hear her heart beating Loud as thunder Saw the stars crashing I'm a mess without My China Girl Wake up mornings, there's No China Girl I'd hear hearts beating Loud as thunder I'd see stars crashing down I'd feel tragic, like I Was Marlon Brando When I'd look at my China Girl I could pretend that nothing Really meant too much When I'd look at my China Girl I'd stumble into town Just like a sacred cow Visions of swastikas in my head And plans for everyone It's in the white of my eyes My little China Girl You shouldn't mess with me I'll ruin everything you are I'll give you television I'll give you eyes of blue I'll give you men who want to rule the world And when I get excited My little China Girl says ""Oh Jimmy, just you shut your mouth"" She says ""shhhh...""",Iggy Pop
"It's a rainy afternoon In ninteen-ninety The big city Geez, it's been twenty years Candy, you were so fine Beautiful, beautiful girl from the north You burned my heart with a flickering torch I had a dream that no one else could see You gave me love for free Candy, candy, candy I can't let you go All my life you're haunting me, I loved you so Candy, candy, candy I can't let you go Life is crazy Candy, baby Yeah, well it hurt me real bad when you left Hey, I'm glad you got out, but, but I miss you I've had a hole in my heart for so long I've learned to fake it and just smile along Down on the street Those men are all the same I need a love Not games Not games Candy, candy, candy I can't let you go All my life you're haunting me, I loved you so Candy, candy, candy I can't let you go Life is crazy I know, baby Candy, baby You-you-you, candy, candy, candy, I can't let you go All my life you're haunting me, I loved you so Candy, candy, candy, life is crazy Candy, baby Candy baby Candy, candy Candy, candy, candy I can't let you go All my life you're haunting me, I loved you so Candy, candy, candy I can't let you go",Iggy Pop
"A bird is sitting on the pavement Someone broke his wing Now that bird is going nowhere And he's suffering Now I understand the setup I see everything And the only way to go Is defy, is defy, is defy To belong here, to belong here, to belong here I'm giving up my soul To belong, to belong, to belong A spider is sitting in a corner Gonna catch a fly The web is pulling tight around him And the fly's I But all I do is guard my pile Cause it's my supply And the only way to go Is defy, is defy, is defy To belong here, to belong here, to belong here I'm giving up my soul",Iggy Pop
One day as I was walking Through an airport corridor I saw a comely goth girl With tattoos on her form She gazed up with her pretty white face And shone her eyes on me She shined my shoes and then I knew That I would spellbound be Her hair was not the shiniest Her skin was not like silk But she had a way of looking That made me want to milk As I sat high above her Her cleavage I could see I contemplated both of them That's how she spellbound me She wore black on her clothing And she wore black on her boots Lt was Lollapalooza day But she didn't like he groups I got lost in her pale skin And wanted to stay down But I had someone waiting So I left spellbound So if you're dark and lovely And you see me passing by A smile I'd appreciate And a little bit of crime I haven' got a dollar And I haven't got a crown I wander lost across this earth I'm just spellbound,Iggy Pop
